,id,product_title,product_description,filename,format,mode,resolution,filesize,retrieved,file_exists,merged_text
362,65490379,Игрушка детская машинка металлическая Mercedes-AMG C63S 1:36,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки масштабная модель; металлический корпус; резиновые колеса Марка автомобиля Mercedes-Benz Механизм движения инерционный Эффекты инерционный механизм; открываются двери",res/img/65490379.png,PNG,RGBA,"(246, 328)",39.7,2024-05-08 15:14:06.737024000,True,"игрушка детская машинка металлическая mercedesamg c63s 1:36 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки масштабная модель металлический корпус резиновые колеса марка автомобиля mercedesbenz механизм движения инерционный эффекты инерционный механизм открываются двери"
363,173547761,Машинка на радиоуправлении для дрифта,"Эффекты дрифт; световые Масштаб 1/16 Страна производства Китай Комплектация машинка; пульт управления; аккумулятор; зарядное устройство; сменные колеса, конусы",res/img/173547761.png,PNG,RGBA,"(246, 328)",119.27,2024-05-08 15:14:15.252199936,True,"машинка на радиоуправлении для дрифта эффекты дрифт световые масштаб 1/16 страна производства китай комплектация машинка пульт управления аккумулятор зарядное устройство сменные колеса, конусы"
364,79921023,"Машинка на пульте управления жестами, игрушечный транспорт",Количество предметов в упаковке 7 Материал игрушки Пластик (ABC); Безопасный; водонепроницаемый Особенности игрушки пульт управления жестами; Игрушка перевёртыш; игрушечный транспорт вездеход Марка автомобиля Трюковая машинка Механизм движения Электрический моторчик Эффекты Езда на 360; ездит по воде/снегу/песку; пульт управления жестами,res/img/79921023.png,PNG,RGBA,"(246, 328)",152.46,2024-05-08 15:14:23.970255104,True,"машинка на пульте управления жестами, игрушечный транспорт количество предметов в упаковке 7 материал игрушки пластик (abc) безопасный водонепроницаемый особенности игрушки пульт управления жестами игрушка перевёртыш игрушечный транспорт вездеход марка автомобиля трюковая машинка механизм движения электрический моторчик эффекты езда на 360 ездит по воде/снегу/песку пульт управления жестами"
365,53973415,Машина инерционная Грузовик Автовоз + 4 Джипа,Материал игрушки Пластмасса Страна производства Китай Комплектация Автовоз - 1 шт,res/img/53973415.png,PNG,RGBA,"(246, 328)",39.75,2024-05-08 15:14:32.052395008,True,машина инерционная грузовик автовоз + 4 джипа материал игрушки пластмасса страна производства китай комплектация автовоз  1 шт
366,150645071,Игрушка детская машинка железная Lamborghini Aventador 1:36,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки металлический корпус; резиновые колеса; масштабная модель Марка автомобиля Lamborghini Механизм движения инерционный Эффекты инерционный механизм; открываются двери",res/img/150645071.png,PNG,RGBA,"(246, 328)",43.18,2024-05-08 15:14:40.724303104,True,"игрушка детская машинка железная lamborghini aventador 1:36 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки металлический корпус резиновые колеса масштабная модель марка автомобиля lamborghini механизм движения инерционный эффекты инерционный механизм открываются двери"
367,45142786,Парковка Автомойка,Материал игрушки пластик Комплектация машинки - 3 шт; парковка - 1 шт Страна производства Китай Длина упаковки 10 см Высота упаковки 31 см Ширина упаковки 45 см,res/img/45142786.png,PNG,RGBA,"(246, 328)",58.22,2024-05-08 15:14:48.854366976,True,парковка автомойка материал игрушки пластик комплектация машинки  3 шт парковка  1 шт страна производства китай длина упаковки 10 см высота упаковки 31 см ширина упаковки 45 см
368,6808051,Вертолет военный,Материал игрушки полимер Особенности игрушки вращаются лопасти; Фрикционный механизм; реалистичный дизайн Эффекты движение; звуковые; световые Масштаб 1:16 Тип элемента питания батарейка Количество батареек для работы 3 шт.,res/img/6808051.png,PNG,RGBA,"(246, 328)",113.83,2024-05-08 15:14:57.680152064,True,вертолет военный материал игрушки полимер особенности игрушки вращаются лопасти фрикционный механизм реалистичный дизайн эффекты движение звуковые световые масштаб 1:16 тип элемента питания батарейка количество батареек для работы 3 шт.
369,189501775,Машинка инерционная перевертыш Акула,Количество предметов в упаковке 3 шт. Материал игрушки пластик; резина Особенности игрушки вращение на 360°; вращение колес Механизм движения инерционный Эффекты вращение Масштаб маленькая машинка,res/img/189501775.png,PNG,RGBA,"(246, 328)",101.78,2024-05-08 15:15:05.887451904,True,машинка инерционная перевертыш акула количество предметов в упаковке 3 шт. материал игрушки пластик резина особенности игрушки вращение на 360° вращение колес механизм движения инерционный эффекты вращение масштаб маленькая машинка
370,150640775,Игрушка детская машинка металлическая Mercedes-AMG GT S 1:36,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки металлический корпус; масштабная модель; резиновые колеса Марка автомобиля Mercedes-Benz Механизм движения инерционный Эффекты открываются двери; инерционный механизм",res/img/150640775.png,PNG,RGBA,"(246, 328)",44.78,2024-05-08 15:15:13.922102016,True,"игрушка детская машинка металлическая mercedesamg gt s 1:36 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки металлический корпус масштабная модель резиновые колеса марка автомобиля mercedesbenz механизм движения инерционный эффекты открываются двери инерционный механизм"
371,23651682,Игрушка детская машинка железная Dodge Coronet Super Bee,"Материал игрушки Металл, Резина, Пластик Особенности игрушки металлический корпус; резиновые колеса; масштабная модель Марка автомобиля Dodge Механизм движения без механизма Эффекты открываются двери и капот Масштаб 1 : 24",res/img/23651682.png,PNG,RGBA,"(246, 328)",33.31,2024-05-08 15:15:22.269585920,True,"игрушка детская машинка железная dodge coronet super bee материал игрушки металл, резина, пластик особенности игрушки металлический корпус резиновые колеса масштабная модель марка автомобиля dodge механизм движения без механизма эффекты открываются двери и капот масштаб 1 : 24"
372,10826335,"Машинка коллекционная, Асфальтоукладчик, Каток",Материал игрушки металл; Безопасный ABS (АБС) пластик Особенности игрушки вращение колес; Коллекционная модель Эффекты Подарок на день рождения или Новый год; Подарок для мальчика; игрушка для мальчика Масштаб 1:50 Страна производства Китай Комплектация машинка,res/img/10826335.png,PNG,RGBA,"(246, 328)",105.45,2024-05-08 15:15:31.442810112,True,"машинка коллекционная, асфальтоукладчик, каток материал игрушки металл безопасный abs (абс) пластик особенности игрушки вращение колес коллекционная модель эффекты подарок на день рождения или новый год подарок для мальчика игрушка для мальчика масштаб 1:50 страна производства китай комплектация машинка"
373,151375415,Машинка трансформер Бугатти,Количество предметов в упаковке 1 Материал игрушки пластик Особенности игрушки Звуковые эффекты; Световые эффекты; интерактивная Марка автомобиля Bugatti Механизм движения От батареек Эффекты световые; звуковые; Трансформация и авто разворот,res/img/151375415.png,PNG,RGBA,"(246, 328)",169.04,2024-05-08 15:15:40.037820160,True,машинка трансформер бугатти количество предметов в упаковке 1 материал игрушки пластик особенности игрушки звуковые эффекты световые эффекты интерактивная марка автомобиля bugatti механизм движения от батареек эффекты световые звуковые трансформация и авто разворот
374,195994245,"Большая машинка, трактор",,res/img/195994245.png,PNG,RGBA,"(246, 328)",152.45,2024-05-08 15:15:48.920773120,True,"большая машинка, трактор "
375,171999746,Машинка металлическая подъемный кран,Количество предметов в упаковке 1; 1 шт Материал игрушки abs-пластик; металл Особенности игрушки вращение колес Механизм движения без механизма Страна производства Китай Комплектация 1 машинка,res/img/171999746.png,PNG,RGBA,"(246, 328)",67.11,2024-05-08 15:15:57.350929920,True,машинка металлическая подъемный кран количество предметов в упаковке 1 1 шт материал игрушки absпластик металл особенности игрушки вращение колес механизм движения без механизма страна производства китай комплектация 1 машинка
376,52042628,Троллейбус инерционный свет/звук,Материал игрушки пластик Страна производства Китай Комплектация Игрушечный троллейбус 1 шт,res/img/52042628.png,PNG,RGBA,"(246, 328)",37.21,2024-05-08 15:16:05.640389120,True,троллейбус инерционный свет/звук материал игрушки пластик страна производства китай комплектация игрушечный троллейбус 1 шт
377,171654802,Игровая железная дорога с поездом и машинками,Питание от батареек Материал изделия abs-пластик; пластик Комплектация пластиковая железная дорога - 92 детали; локомотив - 1 шт; вагон - 1 шт; 4 машинки; тоннель - 1 шт. эстакада -1 шт Тип локомотива скоростной; электровоз Тип вагона пассажирский; грузовой Особенности железной дороги двухуровневая; мост; туннель,res/img/171654802.png,PNG,RGBA,"(246, 328)",159.65,2024-05-08 15:16:14.119591936,True,игровая железная дорога с поездом и машинками питание от батареек материал изделия absпластик пластик комплектация пластиковая железная дорога  92 детали локомотив  1 шт вагон  1 шт 4 машинки тоннель  1 шт. эстакада 1 шт тип локомотива скоростной электровоз тип вагона пассажирский грузовой особенности железной дороги двухуровневая мост туннель
378,139948594,Игрушка детский набор машинок металлические модельки инерция,Количество предметов в упаковке 5 Материал игрушки металл; пластик; резина Особенности игрушки масштабная модель; металлический корпус; резиновые колеса Механизм движения инерционный Эффекты инерционный механизм Масштаб 1:87,res/img/139948594.png,PNG,RGBA,"(246, 328)",86.73,2024-05-08 15:16:23.158973952,True,игрушка детский набор машинок металлические модельки инерция количество предметов в упаковке 5 материал игрушки металл пластик резина особенности игрушки масштабная модель металлический корпус резиновые колеса механизм движения инерционный эффекты инерционный механизм масштаб 1:87
379,15594144,Мини экскаватор JCB 8010 CTS и рабочий,Страна производства Германия Комплектация машинка; аксессуары Высота предмета 15 см Глубина предмета 6.3 см Ширина предмета 17 см,res/img/15594144.png,PNG,RGBA,"(246, 328)",79.07,2024-05-08 15:16:31.805581056,True,мини экскаватор jcb 8010 cts и рабочий страна производства германия комплектация машинка аксессуары высота предмета 15 см глубина предмета 6.3 см ширина предмета 17 см
380,212449498,Детская машинка музыкальная,Материал игрушки abs-пластик; гипоаллергенный пластик; без запаха Особенности игрушки музыкальная игрушка; умная система преодоления препятствий Марка автомобиля автомобиль детский; машинка для малышей Механизм движения фрикционный Эффекты Музыкальные и световые; диско шар; движение в разные стороны Количество батареек для работы 3 шт.,res/img/212449498.png,PNG,RGBA,"(246, 328)",169.19,2024-05-08 15:16:40.727308032,True,детская машинка музыкальная материал игрушки absпластик гипоаллергенный пластик без запаха особенности игрушки музыкальная игрушка умная система преодоления препятствий марка автомобиля автомобиль детский машинка для малышей механизм движения фрикционный эффекты музыкальные и световые диско шар движение в разные стороны количество батареек для работы 3 шт.
381,7556260,Машинка коллекционная Hot Wheels/Хот вилс C4982 в ассортименте,Количество предметов в упаковке 1 шт. Материал игрушки металл Страна производства Таиланд Комплектация игрушка Высота предмета 4 см Глубина предмета 9 см,res/img/7556260.png,PNG,RGBA,"(246, 328)",47.49,2024-05-08 15:16:49.197594112,True,машинка коллекционная hot wheels/хот вилс c4982 в ассортименте количество предметов в упаковке 1 шт. материал игрушки металл страна производства таиланд комплектация игрушка высота предмета 4 см глубина предмета 9 см
382,150467615,Металлическая коллекционная машинка,Количество предметов в упаковке 1 шт Материал игрушки металл; пластик; резина Особенности игрушки открывающийся багажник; открывание дверей; открывающийся капот Марка автомобиля гелик; ламба; мерседес; с дымом; гелендваген; вагон; джип; мерин; ламборджини; audi Эффекты двигательные; световые; звуковые Масштаб 1:18,res/img/150467615.png,PNG,RGBA,"(246, 328)",145.51,2024-05-08 15:16:58.346004992,True,металлическая коллекционная машинка количество предметов в упаковке 1 шт материал игрушки металл пластик резина особенности игрушки открывающийся багажник открывание дверей открывающийся капот марка автомобиля гелик ламба мерседес с дымом гелендваген вагон джип мерин ламборджини audi эффекты двигательные световые звуковые масштаб 1:18
383,65490347,Игрушка детская машинка железная Lamborghini Gallardo 1:36,Количество предметов в упаковке 1 Материал игрушки металл; Пластмасса; резина Особенности игрушки металлический корпус; масштабная модель; резиновые колеса Марка автомобиля Lamborghini Механизм движения инерционный Эффекты Инерционная игрушка; открываются двери,res/img/65490347.png,PNG,RGBA,"(246, 328)",38.45,2024-05-08 15:17:06.812395008,True,игрушка детская машинка железная lamborghini gallardo 1:36 количество предметов в упаковке 1 материал игрушки металл пластмасса резина особенности игрушки металлический корпус масштабная модель резиновые колеса марка автомобиля lamborghini механизм движения инерционный эффекты инерционная игрушка открываются двери
384,120245575,Игрушка детская машинка металлическая Toyota Alphard 1:32,Количество предметов в упаковке 1 Материал игрушки пластик; металл; резина Особенности игрушки резиновые колеса; металлический корпус; масштабная модель Эффекты открываются все двери; капот и багажник; инерционный механизм Масштаб 1:32 Количество батареек для работы 3 шт.,res/img/120245575.png,PNG,RGBA,"(246, 328)",42.96,2024-05-08 15:17:15.168538112,True,игрушка детская машинка металлическая toyota alphard 1:32 количество предметов в упаковке 1 материал игрушки пластик металл резина особенности игрушки резиновые колеса металлический корпус масштабная модель эффекты открываются все двери капот и багажник инерционный механизм масштаб 1:32 количество батареек для работы 3 шт.
385,120245588,"Коллекционная машинка металлическая Lexus LX570, инерционные машинки игрушки, модели машинок Лексус",Количество предметов в упаковке 1 Материал игрушки пластик; металл; резина Особенности игрушки резиновые колеса; масштабная модель; металлический корпус Эффекты инерционный механизм; капот и багажник; открываются все двери Масштаб 1:32 Количество батареек для работы 3 шт.,res/img/120245588.png,PNG,RGBA,"(246, 328)",42.0,2024-05-08 15:17:23.145864960,True,"коллекционная машинка металлическая lexus lx570, инерционные машинки игрушки, модели машинок лексус количество предметов в упаковке 1 материал игрушки пластик металл резина особенности игрушки резиновые колеса масштабная модель металлический корпус эффекты инерционный механизм капот и багажник открываются все двери масштаб 1:32 количество батареек для работы 3 шт."
386,58391825,Игрушка детская машинка металлическая Toyota Camry 1:34,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки металлический корпус; резиновые колеса; масштабная модель Марка автомобиля Toyota Механизм движения инерционный Эффекты инерционный механизм; открываются двери",res/img/58391825.png,PNG,RGBA,"(246, 328)",37.86,2024-05-08 15:17:31.518989056,True,"игрушка детская машинка металлическая toyota camry 1:34 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки металлический корпус резиновые колеса масштабная модель марка автомобиля toyota механизм движения инерционный эффекты инерционный механизм открываются двери"
387,52043029,Машина инерционная Эвакуатор свет/звук,Материал игрушки пластик Страна производства Китай Комплектация Машина,res/img/52043029.png,PNG,RGBA,"(246, 328)",58.73,2024-05-08 15:17:39.393142016,True,машина инерционная эвакуатор свет/звук материал игрушки пластик страна производства китай комплектация машина
388,15311041,Машинка металлическая игрушка детская BMW M3 DTM,Количество предметов в упаковке 1 шт Материал игрушки металл; пластик; резина Особенности игрушки вращение колес; обучающая; открывающиеся части Марка автомобиля BMW Механизм движения инерционный Эффекты световые; звуковые,res/img/15311041.png,PNG,RGBA,"(246, 328)",89.4,2024-05-08 15:17:47.906669056,True,машинка металлическая игрушка детская bmw m3 dtm количество предметов в упаковке 1 шт материал игрушки металл пластик резина особенности игрушки вращение колес обучающая открывающиеся части марка автомобиля bmw механизм движения инерционный эффекты световые звуковые
389,60542355,Коллекционная машинка металлическая Mercedes-AMG C 63 DTM,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки металлический корпус; резиновые колеса; масштабная модель Эффекты инерционный механизм; открываются двери Масштаб 1:32 Страна производства Китай",res/img/60542355.png,PNG,RGBA,"(246, 328)",45.36,2024-05-08 15:17:55.976089088,True,"коллекционная машинка металлическая mercedesamg c 63 dtm количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки металлический корпус резиновые колеса масштабная модель эффекты инерционный механизм открываются двери масштаб 1:32 страна производства китай"
390,150656569,Игрушка детская машинка железная Lamborghini Huracan 1:36,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки резиновые колеса; масштабная модель; металлический корпус Марка автомобиля Lamborghini Механизм движения инерционный Эффекты Инерционная игрушка; открываются двери",res/img/150656569.png,PNG,RGBA,"(246, 328)",43.0,2024-05-08 15:18:04.584567040,True,"игрушка детская машинка железная lamborghini huracan 1:36 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки резиновые колеса масштабная модель металлический корпус марка автомобиля lamborghini механизм движения инерционный эффекты инерционная игрушка открываются двери"
391,192407775,Игрушка детская машинка металлическая Ford F150 Pick-up 1979,"Количество предметов в упаковке 1 Материал игрушки металл; пластик; резина Особенности игрушки масштабная модель автомобиля; металлический корпус; резиновые колеса Марка автомобиля Ford Механизм движения без механизма Эффекты открываются двери, капот и багажник; поворачиваются колеса и руль; коллекционные модели на подставке",res/img/192407775.png,PNG,RGBA,"(246, 328)",41.24,2024-05-08 15:18:13.214731008,True,"игрушка детская машинка металлическая ford f150 pickup 1979 количество предметов в упаковке 1 материал игрушки металл пластик резина особенности игрушки масштабная модель автомобиля металлический корпус резиновые колеса марка автомобиля ford механизм движения без механизма эффекты открываются двери, капот и багажник поворачиваются колеса и руль коллекционные модели на подставке"
392,144837046,Паровоз Красная Стрела 14 см свет звук CT10-038,"Материал игрушки металл/пластик Эффекты Инерционный механизм, звуковые и световые эффекты Страна производства Китай Высота предмета 14 см Длина упаковки 36 см Высота упаковки 5 см",res/img/144837046.png,PNG,RGBA,"(246, 328)",43.45,2024-05-08 15:18:21.344399104,True,"паровоз красная стрела 14 см свет звук ct10038 материал игрушки металл/пластик эффекты инерционный механизм, звуковые и световые эффекты страна производства китай высота предмета 14 см длина упаковки 36 см высота упаковки 5 см"
393,50636859,Машинка бигфут с прицепом,Количество предметов в упаковке 1 шт Материал игрушки металл; abs-пластик Особенности игрушки фрикционная; инерционная Эффекты 3D; двигательные Страна производства Китай Комплектация игрушка в детский садик 1 шт; Самосвал бигфут 1шт.,res/img/50636859.png,PNG,RGBA,"(246, 328)",49.53,2024-05-08 15:18:29.463303936,True,машинка бигфут с прицепом количество предметов в упаковке 1 шт материал игрушки металл absпластик особенности игрушки фрикционная инерционная эффекты 3d двигательные страна производства китай комплектация игрушка в детский садик 1 шт самосвал бигфут 1шт.
394,196881987,Hot wheels premium Modern Classics,Количество предметов в упаковке 1 шт. Материал игрушки металл; резина; пластик Особенности игрушки прорезиненные детали Масштаб 1:64 Страна производства Таиланд Комплектация Машинка - 1 шт.,res/img/196881987.png,PNG,RGBA,"(246, 328)",140.3,2024-05-08 15:18:37.674038016,True,hot wheels premium modern classics количество предметов в упаковке 1 шт. материал игрушки металл резина пластик особенности игрушки прорезиненные детали масштаб 1:64 страна производства таиланд комплектация машинка  1 шт.
395,43460635,"Парковка ""City""",Материал игрушки пластик Комплектация парковка - 1 шт; Вертолет - 1 шт; Машина - 1 шт Страна производства Китай Длина упаковки 8 см Высота упаковки 27 см Ширина упаковки 38 см,res/img/43460635.png,PNG,RGBA,"(246, 328)",54.57,2024-05-08 15:18:46.118284032,True,"парковка ""city"" материал игрушки пластик комплектация парковка  1 шт вертолет  1 шт машина  1 шт страна производства китай длина упаковки 8 см высота упаковки 27 см ширина упаковки 38 см"
396,137626772,Игрушка детская машинка металлическая Chevy Bel Air Nomad 55,Количество предметов в упаковке 1 Материал игрушки металл; пластик; резина Особенности игрушки масштабная модель; металлический корпус; резиновые колеса Марка автомобиля Chevrolet Механизм движения без механизма Эффекты открываются двери и капот,res/img/137626772.png,PNG,RGBA,"(246, 328)",40.51,2024-05-08 15:18:54.286234880,True,игрушка детская машинка металлическая chevy bel air nomad 55 количество предметов в упаковке 1 материал игрушки металл пластик резина особенности игрушки масштабная модель металлический корпус резиновые колеса марка автомобиля chevrolet механизм движения без механизма эффекты открываются двери и капот
397,27102146,Машина скорая полиция пожарная,Количество предметов в упаковке 1 шт. Материал игрушки пластик Особенности игрушки Звуковые эффекты; Световые эффекты Эффекты звуковые; световые; двигательные Количество батареек для работы 3 шт. Страна производства Китай,res/img/27102146.png,PNG,RGBA,"(246, 328)",71.48,2024-05-08 15:19:03.411971072,True,машина скорая полиция пожарная количество предметов в упаковке 1 шт. материал игрушки пластик особенности игрушки звуковые эффекты световые эффекты эффекты звуковые световые двигательные количество батареек для работы 3 шт. страна производства китай
398,43460636,"Парковка ""Construction""",Материал игрушки пластик Комплектация Машинка - 1 шт; парковка - 1 шт; Вертолет - 1 шт Страна производства Китай Длина упаковки 8 см Высота упаковки 27 см Ширина упаковки 38 см,res/img/43460636.png,PNG,RGBA,"(246, 328)",60.01,2024-05-08 15:19:11.738923008,True,"парковка ""construction"" материал игрушки пластик комплектация машинка  1 шт парковка  1 шт вертолет  1 шт страна производства китай длина упаковки 8 см высота упаковки 27 см ширина упаковки 38 см"
399,150601130,Игрушка машинка металлическая Mercedes-Benz G63 AMG 1:35,Количество предметов в упаковке 1 Материал игрушки металл; пластик; резина Особенности игрушки масштабная модель; металлический корпус; резиновые колеса Марка автомобиля Mercedes-Benz Механизм движения инерционный Эффекты Открываются передние двери; инерционный механизм,res/img/150601130.png,PNG,RGBA,"(246, 328)",47.89,2024-05-08 15:19:19.547011072,True,игрушка машинка металлическая mercedesbenz g63 amg 1:35 количество предметов в упаковке 1 материал игрушки металл пластик резина особенности игрушки масштабная модель металлический корпус резиновые колеса марка автомобиля mercedesbenz механизм движения инерционный эффекты открываются передние двери инерционный механизм
400,150601128,Игрушка коллекционная машинка металл модель Pontiac Firebird,Количество предметов в упаковке 1 Материал игрушки металл; пластик; резина Особенности игрушки масштабная модель; металлический корпус; резиновые колеса Эффекты открываются двери; инерционный механизм Масштаб 1:39 Страна производства Китай,res/img/150601128.png,PNG,RGBA,"(246, 328)",35.64,2024-05-08 15:19:27.656263936,True,игрушка коллекционная машинка металл модель pontiac firebird количество предметов в упаковке 1 материал игрушки металл пластик резина особенности игрушки масштабная модель металлический корпус резиновые колеса эффекты открываются двери инерционный механизм масштаб 1:39 страна производства китай
401,141006792,Коллекционная машинка металл модель Chevrolet Corvette 1970,Количество предметов в упаковке 1 Материал игрушки металл; пластик; резина Особенности игрушки масштабная модель; металлический корпус; резиновые колеса Эффекты открываются двери и капот Масштаб 1:24 Страна производства Китай,res/img/141006792.png,PNG,RGBA,"(246, 328)",39.03,2024-05-08 15:19:35.784263936,True,коллекционная машинка металл модель chevrolet corvette 1970 количество предметов в упаковке 1 материал игрушки металл пластик резина особенности игрушки масштабная модель металлический корпус резиновые колеса эффекты открываются двери и капот масштаб 1:24 страна производства китай
402,136067301,Музыкальная игрушка машинка прозрачная с шестеренками,Количество предметов в упаковке 1 Материал игрушки Пластик ( PP+ABS) безопасный Особенности игрушки Свет и звуковые эффекты; видимые движущиеся шестеренки Эффекты движение; звуковые; световые Количество батареек для работы 3 шт. Страна производства Китай,res/img/136067301.png,PNG,RGBA,"(246, 328)",163.83,2024-05-08 15:19:43.909789952,True,музыкальная игрушка машинка прозрачная с шестеренками количество предметов в упаковке 1 материал игрушки пластик ( pp+abs) безопасный особенности игрушки свет и звуковые эффекты видимые движущиеся шестеренки эффекты движение звуковые световые количество батареек для работы 3 шт. страна производства китай
403,62000607,Игрушка детская машинка железная Volkswagen Beetle 1967 1:28,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки металлический корпус; резиновые колеса; масштабная модель Эффекты инерционный механизм; открываются двери Масштаб 1 : 28 Страна производства Китай",res/img/62000607.png,PNG,RGBA,"(246, 328)",46.62,2024-05-08 15:19:52.526360064,True,"игрушка детская машинка железная volkswagen beetle 1967 1:28 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки металлический корпус резиновые колеса масштабная модель эффекты инерционный механизм открываются двери масштаб 1 : 28 страна производства китай"
404,150366425,Игрушка детская машинка металлическая модель Audi A7 1:43,"Количество предметов в упаковке 1 Материал игрушки Металл, Пластик, Резина Особенности игрушки металлический корпус; резиновые колеса; масштабная модель Марка автомобиля Audi Механизм движения инерционный Эффекты инерционный механизм; Открываются передние двери",res/img/150366425.png,PNG,RGBA,"(246, 328)",37.9,2024-05-08 15:20:00.205859840,True,"игрушка детская машинка металлическая модель audi a7 1:43 количество предметов в упаковке 1 материал игрушки металл, пластик, резина особенности игрушки металлический корпус резиновые колеса масштабная модель марка автомобиля audi механизм движения инерционный эффекты инерционный механизм открываются передние двери"
